"Sample","DoB_2","DoB_4","DoB_6","DoB_8","DoB_11","DoB_13","DoB_15","DoB_17","DoS_3","DoS_5","DoS_7","DoS_9","DoS_12","DoS_14","DoS_16","DoS_18","QC_1","QC_10","QC_19"
"Lable","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoS","DoS","DoS","DoS","DoS","DoS","DoS","DoS","QC","QC","QC"
"M286T190",11745.6482814024,10861.8085115604,13649.3395327448,12899.6583045607,12794.0543938267,11817.8152850395,11745.0483478151,13687.0166547992,21744.902625962,20949.8427379775,18752.9733223407,24512.4168843958,22874.4605100903,24929.7346061649,23807.2596014945,24400.5473581713,16458.7746582382,14944.5941766801,17257.7426520749
"M286T193",1913.49009260564,2021.18878700989,2414.9260674093,1897.20692539566,2156.84971497627,1986.11247880963,2116.65637256648,2641.13384780894,1609.11544503937,2110.70029172056,2099.30122041915,1829.39190829803,2304.63873170269,1830.26199311141,2211.82878444352,2244.93010930578,2346.17471331097,1607.54253055879,2148.39891656493
"M286T316",750.258765045375,525.281071796695,549.945674548018,591.026148282984,450.390791965041,702.868795401126,486.921966531704,404.749356377672,571.218339179271,399.231031223483,470.225586720831,616.562035553406,550.538567588977,612.893392223002,519.594373873319,647.578439416715,602.40018638507,623.888103962159,756.508045299635
"M286T413",1349.26549074854,980.82561812041,968.746377368447,1219.07336558279,555.669475493523,1407.04723910901,1873.84890545563,1269.4558733817,1029.79984675319,1419.97823297376,1599.873240553,1909.15350147511,2652.0716567025,1704.59206373337,1693.66952428749,1467.68174153589,790.874568970702,1234.91850143834,1382.91066782442
"M286T536",2268.68342381487,644.818961453999,2228.64389464022,2220.67722191527,2477.55178802002,2264.88143339792,1963.73640825328,2269.42616101116,842.482402955671,2604.8414975071,1574.52767733284,2427.24432179645,2866.30440963274,2470.9206294291,754.13310467464,1788.79678001606,2648.71085655896,1558.70224597623,2191.94748581287
"M287T101",3263.74693000393,3438.56781194937,3688.72019881809,3522.31853945495,3221.53748381429,4037.65720865298,3752.73530918504,3535.64724109695,4131.3338046352,3978.82892870645,4258.9918218685,4243.88360389643,4306.8665316193,3786.39540220626,4088.38752413012,4255.94928738365,3547.92070252052,3449.37796943888,3365.79058541634
"M287T106",608.633182697896,693.227901241883,873.749764323074,1018.94737318799,625.139240460451,1147.64699379264,745.91854574035,957.932816805686,589.740053677763,676.315215027796,652.573957751843,779.092720520134,653.78653831898,594.192594585504,811.217902218336,639.213445673608,553.550878203668,664.452805565725,797.411594583061
"M287T114",3904.565116881,4287.09226808802,4193.00279180929,4434.95614911049,4061.88818915363,4361.80681063717,4203.8433148221,4270.02616525269,5584.16544034595,7162.68633655699,5830.92386723135,5633.14733153751,6632.53057047581,6063.6161976298,7147.42702869938,6476.20045813444,3874.85413958731,4813.82505065887,5455.16964400252
"M287T132",3476.24523497243,3004.90228289315,2928.16611743764,3223.55413953623,2889.15030557163,2878.0004335673,2691.5257966095,3096.53025255271,2109.29198421792,1793.64892596676,1876.84549868416,2612.62224612204,1757.09848809237,1624.73449667832,1951.27280931903,1428.94437155382,2254.09409702784,2294.23301049043,1671.46468680842
"M287T147",4998.92535006013,5233.2635132409,5181.78953609334,5039.42119984598,5182.98415146849,4926.56878408729,5263.04572544223,4905.94838059642,9570.20216160119,9957.76119791758,9440.12248072548,10024.5633042231,10024.8652399005,9458.15138140924,9907.82915140625,10006.6651472521,6986.9209185786,6808.69835937644,7040.1765145764
"M287T149",5145.4001772048,5211.33966473892,5422.06006922535,5151.43794345555,5313.03530893491,503.310342875981,422.693197468348,5105.53367818276,1125.05947504457,1149.01231005627,941.49611918993,1203.04723980771,1041.6005495164,1126.97642014704,976.036344929304,956.397910993249,879.92703805498,856.964627383363,818.435466628459
"M287T190",1545.97201243446,1527.96998355227,2711.864589607,1604.87322935112,2122.00575876312,2112.98840676926,1689.31519039118,1704.33271429671,2793.13619661817,3159.52389450744,4374.76975552003,2652.12145526556,3348.28136839188,2728.7209256787,2560.40456513749,3300.11124937029,1976.61084686556,1973.5370812533,1946.21412672684
"M287T255",1230.28084733763,362.299020055101,698.69742297239,2091.52639289951,883.829879067615,2445.37639395123,2177.16937689225,339.95154395973,576.588194306689,3129.69705101041,589.385407779359,2942.06061911729,529.880077808535,392.913761748472,442.296817361469,750.74633360179,377.672856349316,610.943720638645,418.215143196613
"M287T309",513.864673392874,600.18101722887,346.439254398484,356.377983977944,596.104660248564,514.192150928077,591.994931175669,561.552503233315,1265.02172289535,1422.96852020113,1493.85185362373,1084.23710408796,1042.85887277979,1145.99575904539,1397.16926896982,1258.49296796507,972.382737833968,702.522730451337,780.129370857728
"M287T426",508.593766298816,403.289962027841,373.61394268706,538.290947561553,243.732429439103,410.717504923421,485.127477102057,406.093275603892,866.769943588473,860.712662164387,632.579065609883,596.438145352672,884.308947306095,597.017460791181,666.929159676088,679.712821842667,503.29779768406,615.688334053231,545.499283493901
"M287T44",1074.18040885373,1821.91240403604,1657.40739835954,1037.34516461104,1419.34675800132,1314.88729324018,1523.33268352559,1388.7883602398,1549.30040450708,1792.77397996281,1220.7951899057,1636.61727272364,1071.68896466794,1023.76077371736,1367.81610844682,1696.76088288489,1105.55986363335,1508.69978692649,1292.15152527964
"M287T46",3855.6390311867,5791.0413367818,4189.75132485645,4327.59038352868,6186.48528707683,4039.46176625489,4101.01305446671,4040.16494535332,5745.33234378319,5717.59130384027,6285.81399481384,7339.5790626384,4902.30311682145,7007.44657648116,7106.7389092759,4985.62674001355,5113.95995202793,4890.21335581009,4856.52611232244
"M287T492",2221.95094777581,2052.76279853916,1749.32265802725,2007.21344136758,2416.40073590375,2216.53302465245,2119.18117480165,2235.78889128916,2134.59994166052,2613.49886637485,3134.80892219165,2673.32505565888,3366.16518612619,1707.54244183336,3384.233285159,2705.5022402376,1796.77428310014,2173.18529196926,2689.02461617587
"M287T52",905.530259035963,599.536370891949,1683.15400974861,843.883089211421,980.875321818245,1138.90489787604,1036.19699706834,842.115906167609,629.302799943645,631.623203555323,521.951227154552,426.929557569754,476.221958338682,1034.42096391445,599.369218452169,382.905232448941,699.262649193955,771.823682004576,736.422342612063
"M287T55",1412.94588216627,1927.36703585133,1732.35107262573,2402.53165258549,1408.59229520627,2959.96546111773,2489.13872989354,2232.47054764037,2460.07313310027,1407.95458768619,1917.99898915324,1835.35421652612,1607.38141461558,2354.72092486791,2992.09985726327,3690.9446495563,1845.41931347725,2029.41228333726,2947.82235525461
"M287T92",3534.04675810283,2607.54004911922,2976.30656608745,2583.46249253505,2892.64105241956,2644.62598732392,2514.56106675872,2814.93613923136,2608.64244846479,2256.1320467647,1759.85748285877,1163.17105347126,2139.14612436277,1085.53947802776,2499.86439343945,2113.47389883565,2395.79656662543,2964.05803383764,2498.97355907902
"M287T99",943.892707583014,976.01133420758,795.423070639586,941.532113961772,1124.41905172195,1043.64383697286,662.546429681254,724.179981814049,5881.60694265945,5458.9025824222,6212.73858007639,5565.84859514206,5505.65909185038,4720.61206153529,4482.96595865182,4340.96851606466,4408.17679030599,3578.15474696459,2523.23045002237
"M288T100_1",534.896970324386,577.866751846665,403.268383118673,396.31751995956,625.627350940496,675.258405669543,674.958251170724,677.323026644592,816.456368867232,782.877834881754,1122.76401200373,804.220938165949,750.47951835763,722.77263017139,629.669832716423,534.575838359153,759.788164798892,628.504954814752,425.677654689054
"M288T109",32175.5889327593,8784.44251201242,8474.68569221933,8102.55956335425,6849.02311857719,35019.9494237701,33324.7931117862,8184.30596628687,6224.0806902338,15470.3004678232,4985.1137307489,4861.24690586201,11011.9650967668,9752.53556638446,4683.53561352454,7298.35123561053,23785.5013761377,22940.0484997619,24011.7169093042
"M288T132",14891.3555223296,15662.0393925385,18086.3575762225,16442.2382274528,11798.295337259,15688.4727568564,16058.4644633607,15798.1484067548,7672.77601033202,9119.38216109015,9482.18112243893,8908.33243217875,9035.55903030882,8654.68432797743,8219.60426662829,8951.23878388799,9689.22303022171,9651.40362167712,9789.67589315701
"M288T147",563.820916811282,579.260485668757,661.332216112814,524.826296097145,646.650774166674,720.52816729981,567.558346494017,604.175888499758,1218.47294665869,1053.73817513561,1260.17026659489,1245.05120769115,1219.1146695374,1135.78914636491,1223.40653597641,1146.2177454269,813.816778408868,1045.7581425496,981.339816681236
"M288T159",88335.4827265326,56089.0582125289,54751.9313891432,57028.9473681047,57608.6702987967,92011.576500883,56903.0528511973,56465.2307590405,42668.3311233775,40679.3913847829,42806.5656308659,70382.2538845584,72230.3442086308,74074.728394472,72690.2362663364,71444.4467234031,81651.6633351088,46947.8190690739,77487.5682842923
"M288T172",899.13884861044,675.817347194327,424.432552941349,509.361069378017,488.327002491169,550.075173307445,373.595449140798,678.796077730545,1653.28107122156,2524.73916385863,1494.82958063967,1543.5785025429,2003.38382869503,2032.78754083914,1855.22615026265,1353.39117254622,1006.76447536258,1152.73901066953,776.823737930356
"M288T46",1465.73089771872,1134.01230676322,1002.70308629481,1159.01343022323,2017.53553486416,1153.67702628216,968.565880316624,1092.19794313684,2179.46594154731,1202.12112181094,1364.53721120166,1582.20705573088,1984.83322797016,1281.0553755625,1117.30281630265,1274.26679659969,1120.78213949164,1370.6169013566,1291.9644383263
"M288T50",5364.16958178333,7574.30371156044,6275.406702653,6193.9380217724,6773.72016585258,5811.78134849008,6074.43044140333,5559.54795921491,8722.31363682235,10587.5232533529,11477.7474396146,10487.9542533155,8975.9001657195,9011.98461611641,8342.7758773578,9520.52669677817,7816.54353564166,7495.25345235323,7121.52367299456
"M288T57",3169.8580330568,2100.16686325602,3222.57781786849,2794.90582327606,831.670286804037,2789.99477762506,3604.21136624349,1982.58107312309,1748.9524006371,6171.2574828552,3821.03215099491,3518.68826418659,2494.41040259339,4313.40813620741,4363.86435387079,3803.19666669781,2897.60311165625,3132.90309985997,2377.95904356921
"M288T64",2334.80318264893,2525.76922037358,1886.99761448028,2223.05947246502,2272.49857595869,1812.92018054649,2453.98720178291,2235.74679624154,487.30015714377,768.431759810639,728.732801927986,780.245225249288,782.875157007326,666.152428900295,440.177989875801,501.560847071992,1081.198653855,1353.28973281465,1626.49526472837
"M289T100",4278.78422213668,4411.94374918332,3849.23311108612,4183.28855408194,5666.26456411348,4362.1131418586,3753.37192853707,3589.46282379377,3854.01544927867,3490.90598781755,4463.04683323026,3692.24820939377,3863.80715159439,3924.26461317695,3282.49195457225,3215.18034440388,4375.55682569616,3824.32545559063,3168.31368411833
"M289T108",1107.49015648755,3864.71173404534,1407.38257787379,1191.35112500977,1161.1660372596,1502.14575111538,1332.99514352243,1135.69912820806,713.296147981788,814.465014265688,852.186442264599,679.919033003325,832.255108189839,1289.27580938592,717.39265051493,1375.95475931547,877.883653724801,685.498210762145,896.347686853483
"M289T132",2082.26140367941,2028.62576512172,1972.14187062958,2213.453855744,1540.71306441061,2422.9622697348,2176.99936463871,2297.9963844189,1221.2499387123,1168.08856442923,1236.59799694404,1210.87597041588,1173.10842552819,1088.57216561381,1202.56706565841,1120.6475121609,1418.23718145542,956.047274965267,1162.94826152852
"M289T160_1",661.552471671135,637.665442272086,400.681201012014,1244.76440009617,520.899869027006,475.603950432876,548.231520855716,525.416352918038,1212.13116115334,1248.87079486173,1139.65646557022,1205.20512542605,945.223486932372,974.636611009547,1267.39869986636,1361.2433114685,521.409597600762,373.08359138848,537.789951340134
"M289T160_2",1181.41570370658,802.463173791546,861.595231417642,909.305855680141,1134.76748351955,833.214103874173,1064.02225922135,1341.14235533705,996.064110930394,851.789319658175,743.728129034959,1071.56046563583,909.332270730043,722.119813867983,1219.77921523305,1136.33015449092,1299.29451965407,1093.47236486274,1465.57395398705
"M289T161",1067.13311248834,713.714965516452,836.777649501503,413.608873380916,336.291893586796,492.774536864774,1057.80292665437,551.58245540111,496.412495954897,947.262431007741,322.464794147043,818.411558919391,813.11042772768,760.666528091666,374.527434535928,573.518384033203,335.125179319346,401.638050623206,537.571780974479
"M289T214",501.915708345503,552.348070845604,362.692965632758,417.114908233016,448.2581218228,680.806067869171,576.071218292543,445.784763193433,655.455191659661,761.244464750639,620.499507454245,640.97521378122,838.107294021392,950.508495072811,927.580518835952,879.170113649009,445.669530453679,635.418352158508,451.169058491475
"M289T304",10006.0689355028,12571.5972031274,10273.8828760516,5899.64566505057,10702.1001781835,10043.1345530468,6456.06939961889,10185.1964510017,11709.2699265049,11987.5321697858,11580.2665601966,5605.9815574542,20968.852889977,11783.9361870084,6338.40238799878,10163.0359488489,11858.0776588457,11439.4624209585,6693.83893953087
"M289T320",1524.52606985769,2098.90412399597,1823.51359692822,1900.29858018479,1838.88005692808,1602.45668501185,1707.26076699635,1825.54578289074,2133.02089614661,2683.10320274419,1910.03843222862,2385.08856560203,2588.98214406549,2217.49800815074,1773.96634225992,2237.68860487851,2228.20633407397,1883.36160701709,1811.93644191246
"M289T43",8429.35127711785,7051.61415637991,7558.91670609381,7346.95630129556,6667.37112968655,7347.26289409436,7808.06007107851,6708.1684700822,9160.0705356558,8461.14815415595,7346.68826731266,8071.46091094412,6880.24287682263,9601.18782960034,9267.18205675137,8951.20022626531,10307.4513728409,9823.71430149858,8766.28468535972
"M289T44",843.010715548276,1173.86433036075,1065.39423602352,666.699055672796,789.314535760065,842.173803026788,1160.87323925856,775.340759456196,1156.11660437168,1133.2862952713,828.305525256746,1308.40972369685,1116.86338536361,675.376728068887,1093.60140176407,970.01418669173,1300.12556192801,1208.51209375971,812.644090845199
"M289T46",577.315141942391,1017.04907084371,733.980766793835,849.631821911206,1128.63235990746,1045.19533189474,533.50330702851,751.348832884143,1466.63801374268,1306.13789790462,1147.49139066703,1236.47566748167,1458.99228938966,1192.74218075814,1161.46970113512,799.605746818154,1204.16759946511,831.078454188061,856.948564155673
"M289T486",7936.22807795414,8547.54710260293,5566.63121939373,7339.55565548183,7298.51562281066,6411.77670549137,7710.98985136357,5920.76070094297,7161.74167165503,8104.87764492815,7029.32473849763,6167.54644224005,6435.94712868278,7531.89974442749,7887.68246230868,8180.7413722824,7810.5844354106,6499.90175164135,6910.13100116279
"M289T49",1054.16469274593,913.836263179086,1348.33846328325,1372.93503548289,1412.27592215057,1290.75468201415,1211.56521150665,1522.50443059386,770.029205522945,1009.11464492331,1014.53556240559,812.467535513264,605.901352154364,718.017942501753,964.904419298705,963.1226850992,905.31463723249,1142.09334122184,1035.68111734185
"M289T525",292.038500363506,383.067916162226,313.845912126464,175.457002501718,411.601319659006,378.637942047778,66.5702194699059,194.892905443163,388.893235970317,281.306460338446,399.295211329208,369.072797276427,236.744573342295,540.760792587356,2353.89115896251,348.889013141191,404.529134535944,359.733368860727,331.573078438814
"M289T55",2005.16838666009,2175.88864264447,2738.56993307293,2434.98736772078,4756.59101676737,3083.90134119887,2839.68696687599,2441.93953505721,4525.68204038229,5664.55279037729,4792.29680647739,5837.58536681297,5052.45790589873,4374.55555122219,3051.43607789174,5737.78764619683,4241.30924157113,3432.95541684097,3634.42141407178
"M289T56",100367.928423842,106905.632742373,108110.750213072,105376.702769588,121413.726422156,102197.431221976,104078.547496575,104994.708365326,75949.012038018,77649.6688722464,82777.1298090911,83186.9202075016,89904.3046087843,77635.7143289934,82608.0120568378,67152.9015004051,83114.0971805459,82405.2347542811,80167.3117370369
"M289T67",4807.9683528812,5843.83641057739,5428.5656047817,4831.41932149091,4895.33444905916,5276.62677339777,8021.5410739372,5048.89792632524,10122.5620482383,9105.9982295283,10716.343939205,10161.8209159862,10470.8841026461,7940.49923816268,7156.28659147302,7034.86960495531,12589.9013255447,8408.9304086958,8198.96234019935
"M289T69",14680.4100312504,13873.3390942072,12814.6077870149,11944.2151405486,13017.1950704155,13005.6379385241,12567.3857326052,11840.6168061814,16980.3328735497,19372.1969757926,19777.8592347736,17410.9172057128,17699.6855676841,18869.5384672886,17450.7122781698,15805.8640581523,16945.1286147405,14177.4765721762,13838.9491169402
"M289T74",19551.2356310005,21104.5171298781,22413.0790410998,17057.3348652891,18855.4096389242,21028.2538735871,19548.8030936247,21634.0049144876,41136.6254830596,43093.9513236666,41373.708652226,42946.5420533372,42318.8385935376,39336.03358626,38044.077349473,39413.6003436395,28954.2625095871,26649.7590147517,27224.635657719
"M289T96",19679.6981405616,22662.0820670883,17206.938972659,17492.6296270198,27647.7509165867,20081.4924918698,20995.3847898718,18780.9829522441,22626.806453419,22803.8127053826,21745.6535205449,24007.5529321991,23441.7975459963,22018.1803026587,24041.6035228888,20682.3656901254,27532.4298530503,20139.3589283755,19065.7580170885
"M290T100",433.875872338062,511.95871124191,524.359253378198,314.606449975699,563.860835008763,520.968641375036,436.907899361504,372.430043414347,376.526402793595,420.766623685684,426.915644660741,464.997087050654,385.111091562572,498.652954492119,363.718193861647,398.331836616386,372.20147650519,317.424025497785,322.659102158655
"M290T107",803.250586361935,750.524661221619,911.510524784903,1267.18060355069,851.644059385883,1055.26390054898,927.205528404961,839.259811918977,901.512601713221,769.011479899238,922.211693932526,792.921165252461,1031.54447738194,822.998853972908,902.502547778603,898.034777056935,702.929115715088,549.945745725652,657.650638904995
"M290T131",2516.19398627241,2552.74618722943,2569.00688073287,2731.07073636191,2440.60123541446,3470.18142825532,3418.73824847239,3136.09149805524,1225.34331490622,1347.64907890939,1402.69523903404,1334.13695086929,1420.1984084747,1318.19274082824,1450.95508483676,1413.96001505898,1755.56484917233,1767.37766961598,1535.59229460816
"M290T145",9874.91445342409,9218.38785587034,10934.1588148484,10220.8319580267,9431.97473622787,10650.8986732085,10540.8862414691,9574.35151377533,3273.32833891672,3110.6849537949,3057.04477912761,3065.49251328392,3350.03172439814,3143.77503077458,3578.89128584837,3041.38700740122,7535.19437234053,6203.58243553993,5980.17833755919
"M290T158",728.846176054775,793.53436478594,568.845857153232,912.339944162135,778.301143161338,1017.78186267895,1047.51322608897,1354.84491816625,567.524668680027,1305.54012827141,563.086460252012,666.304036557197,532.882736674208,1039.29470872032,572.623084649505,636.76893832667,929.533438861934,938.02407253556,962.331677388266
"M290T159",1809.53780171504,1595.63592114434,2729.66787114381,2048.7159677626,2260.57893931403,2743.1612761791,2218.72649677112,2386.95453601456,1563.00197132982,2190.47717877858,2710.60140682883,1542.62006629922,1864.30948200889,2335.24807358727,1864.47259997078,2013.26533946641,1980.88079920539,1925.75405559083,1815.78394581407
"M290T164",903.601382246199,746.899552288093,683.782842482065,837.072913892573,719.429731501193,1031.10716948325,1122.95598321091,1301.20625114589,601.19021858437,835.05465627427,1559.03498707802,1675.13230804049,1242.48051992173,1508.1752059271,1026.82511871868,1732.55036714477,1063.28413850825,1031.39291949695,987.943099084075
"M290T173",5526.3156861263,6392.22634227263,7042.40224166802,6418.90007152173,6293.83980134794,6602.42834006078,6239.92416867093,6273.64992268851,3184.48711187897,998.230720019195,3255.85429514807,2983.14510794785,3578.58394644046,2836.67876330471,3076.01729634163,3181.32051940733,4643.06402162493,3984.69480971248,3875.74124922864
"M290T325",2571.90416538815,2177.33746728656,2001.21758069625,2390.57342728279,2332.2256816673,1837.05339757752,2336.73827090157,2005.70521092242,3653.10794162849,4233.01652209376,3741.39929412462,4524.20264845739,3760.98324829694,3160.62135305156,3764.63374931184,3821.15990669617,3413.38392119423,2415.51847443618,2578.27874314038
"M290T401",452.465620053536,286.5567229428,414.777528925341,384.058806075719,387.006775625731,295.536588948273,434.077031670421,355.513788789507,520.881999450532,384.483419423004,522.170929026394,575.704378885152,431.868251157052,579.431000439628,594.391118288025,451.711544595005,538.496058769736,527.108901061799,641.207738609562
"M290T43",21743.1736394442,27941.8571020035,24691.2401552172,23588.8178952037,27832.3291802113,26226.6785923446,28837.441257574,29030.0543644665,33596.8250508124,39576.6544485622,34726.2940527439,35730.8975068288,34444.8509594216,35087.4958043226,31856.6799530381,37372.9521332259,31459.0698061388,33411.4782192399,32035.2863321628
"M290T47",1505.98869696897,1835.42571107279,1552.57282823631,1480.38722094848,2291.19990097662,1687.44870422317,1223.58947918734,1862.29386383822,1361.11522538152,1554.25954858599,1613.45252652169,1633.40144048565,1654.76251459896,1535.53896497846,1864.70015162127,1405.74794674688,1884.55709569468,1842.38032526695,1687.58238063236
"M290T486",1334.43180558017,1360.08940887627,905.119936694734,1685.16272642862,931.959004380877,1093.93363332777,688.220177974332,2422.73831197009,1352.5181891956,1924.59430730688,1895.71315402775,817.87389002093,1598.35886939166,545.482072460517,2096.54369266689,1850.82771411931,995.240432443161,1417.4807688055,984.869516176322
"M290T515",1720.2284159051,6428.55994614128,9241.47135051152,8112.94217721362,11906.7662991904,6172.44165139656,1691.38655624783,1301.05850648509,8178.06730481889,931.09999243047,7664.31567441958,7228.29825225358,1491.66513977658,5197.1569683199,6360.8197690718,7929.59213981517,7607.62691615567,6574.12380976821,6937.94413339296
"M290T537",2989.42744996696,1658.66356710072,2452.414987869,2665.10397243393,2562.97359911453,2545.25393456492,1042.62905671335,1876.97131195781,1644.74921260358,3040.64110309346,2925.92669750557,2924.16977726027,2934.74837080023,2602.2419096801,2798.02604234558,3664.63600138712,2510.38621171437,3434.45723252924,3323.80481216704
"M290T55",3115.55180457418,3461.17266697705,3944.29559083046,2442.70343318428,2517.34953562877,1908.71237202644,2888.36608478432,2815.01674676939,2394.4847627039,4634.70331399707,1552.15961070205,3461.67325204563,2647.02997759686,3809.365560855,2766.45274806942,5561.96088373131,2246.5983421655,2857.71030995966,2887.83550417451
"M290T57",11013.0186942029,9967.56115608635,11779.5136856282,11324.5852983552,12432.0745323604,10989.9546298801,10820.4453029905,7803.32211470774,6083.75095748659,8995.61230796552,9287.75603145993,9258.65674088043,10547.0912071806,5749.21446032574,8294.50835517714,7043.80680728672,9413.85872212763,11626.1024311839,9044.79778753168
"M290T69",1840.12669137254,1908.57072433193,1866.90395917361,1675.41069158097,1526.48473315659,1892.19577106449,1819.76457401412,2062.10920293694,3139.44912090763,2512.96082233719,3040.63168916795,2740.98385208484,2485.30856551237,1674.45164695706,2366.22311997811,3064.84942476159,2658.58860409074,1872.66118974121,1767.75273442169
"M290T74",1921.02370962953,2396.44834965939,3389.22716745386,2184.63468420304,2359.53394534222,1802.81078325833,2116.65947950814,2249.82923846654,5247.99616360621,5597.7203667813,5209.36694698794,4217.76919269455,4595.20898506763,4817.84570145801,4718.01371439455,4325.93825509895,3234.55310372507,3369.92909576012,3298.89150705044
"M290T96",3091.67346798605,2925.28891021112,2353.32419322534,2743.975599222,3672.52909718483,2876.79414195716,2581.9927880167,2395.88777685255,3359.05825608818,3295.95688102928,3287.453242822,3459.61304726876,3875.99735606144,3581.38848984661,3172.19193461081,3239.32977444093,3571.67607300555,2821.18437365037,2603.43476516259
"M291T101",770.875710817685,699.310395328574,652.769041957323,689.062752592397,635.309065628476,445.440916626068,499.701219111684,402.715523409292,553.252505844223,696.138734960619,641.174093153557,826.702056499413,869.024729994379,499.907057920594,682.8294242165,481.629783847663,804.667838529646,558.417174338125,633.96144455575
"M291T2",319.423157559847,238.731169561099,236.327329660877,334.05972928848,316.406723173813,268.92920454671,219.359337840071,243.918026226144,302.83915012422,319.065314573961,233.91081956567,332.506182933027,257.343280282549,335.896774958182,208.87235124094,192.328051428431,310.768017943978,340.622602743771,207.549632647168
"M291T36",2283.48156846565,649.341999127799,2133.96724017755,630.872915148719,2228.02580929277,707.694703414388,605.457797196359,1403.0562932888,2360.21275185137,1491.18182469861,1239.95859029926,1713.13097873968,1571.83689914796,549.522540618725,2159.63441594252,720.139380858146,3092.99301720019,1783.41729258514,2233.70077727248
"M291T367",3028.72627933856,2260.34479294302,3167.96953191102,2965.45459268249,2420.7781591261,3528.11430247671,2455.25913657129,3063.44359439598,15594.6852840672,17883.4956284569,21528.0909702553,15983.7768324221,16459.443845945,23030.1191993756,15366.9100592077,18904.7063587554,9438.22639348768,9187.0258657424,8453.48882740992
"M291T379",2422.36066615655,2511.35874447746,2672.80007547614,2779.17441678447,2541.91745161132,3780.68066593409,3150.88090553651,2422.54789905249,3369.2594803119,4576.53734431594,3709.41991349162,2807.69059058431,3752.64770576515,2915.72908024221,3819.94369260997,3827.27010730012,3197.33973340967,2730.8634863865,2760.57236061572
"M291T381",5247.53122571086,4497.03529071956,8006.03884781083,5536.32785351334,5056.52873245136,5377.811143993,7050.26847148691,5673.35258156769,22619.8607840526,29875.6479479572,23889.0403956258,22898.9366826607,25512.8744464529,25884.4910933943,25228.6943268778,24505.6024369683,14233.3523090858,12308.4310135183,14184.2386454426
"M291T403",511.03815077324,410.492554278662,884.943420627134,765.500225082622,393.380539720892,381.537305955201,766.660636138938,516.782859100368,3426.1925019419,3763.72264935013,3338.1778641915,3890.02504209362,3230.95969108451,3956.38953759811,3712.02533543173,3010.21276521775,1610.48715795515,1768.81880269775,2148.58841122597
"M291T43",6037.18843829385,9213.70253404567,7463.37092585816,6004.21574382334,7045.21414569126,6473.92222019385,7555.43779953263,7259.30363183799,10174.5692418647,11903.028922503,10884.933716668,10337.739946604,10447.6677845662,11337.2517014252,10067.3339776291,9364.36746848443,8826.5841503088,7980.13440237826,9997.40337332599
"M291T486",1374.0592097384,1304.57693396893,1022.38531845882,1168.04052157401,1437.05891262405,1357.7891766661,1257.59233279313,614.737715079656,1263.29097915448,1140.48914851422,1748.91566998593,1148.33052621915,2166.7579439017,1578.57931808805,827.080727522923,1292.31999056636,1201.61924879124,1394.7943115281,958.103254191719
"M291T492",1137.68071050357,696.968996343119,1282.072560764,734.405006924173,819.15280633587,886.274818523838,913.788983681484,1023.22026528364,705.728120862944,886.653308550936,1704.4003288691,1622.74636554623,934.591601386563,1335.3543352752,770.369202690836,1025.74660823794,936.147150291999,912.771707185357,1180.09627841974
"M291T56",2350.1524100678,709.434582523017,4365.16339702593,4498.64762106347,4226.52514348061,5170.50376549913,4442.4383244369,2863.18626448134,3570.88653654502,512.467175504914,3900.458795401,3244.55791010224,3305.22344126381,1023.7678761141,3160.37449142489,3397.55061140368,3624.36164810293,2050.1318743882,2712.98016681453
"M291T64",999.623377538661,887.460686570904,954.616362958849,617.644610307463,405.40660635577,839.123149862307,914.46169707334,576.530906385672,1255.68718257269,1127.33440336482,1129.33142357431,1438.39465315533,916.066021653319,962.446693925223,1220.53843842857,1199.13357019439,904.285783991382,987.730062446652,900.861076204295
"M291T77",3650.2371944944,2009.76544603417,4500.47412454258,2836.19926377209,3762.31447531428,3736.42046146978,2718.20993140557,2116.58243367704,3538.88137970222,3889.08058525362,1839.52214777538,4275.25440890515,2762.88250631273,2766.39809055709,3369.52135859238,3670.28609812231,2580.77805270492,3798.7298336727,2863.09809305044
"M291T96",595.997170843297,929.067709779758,629.948138417012,660.301972667486,866.861740703374,699.487996309849,540.60192894855,587.504586305501,884.176526282934,951.370591406765,844.715403132462,1366.1147521803,1156.06737346459,690.495997792454,1101.22010791907,490.976481158498,969.545452642374,751.412320333496,859.635480211381
"M292T117",1246.15105814683,1178.35012443446,1017.73290945143,1208.33688265775,973.277704574441,1158.69369275412,1218.15130312652,1139.23573915705,732.989946478602,714.512209618943,985.322622076109,918.605617984744,799.714372761544,859.111876039083,567.214085789374,843.031511097033,775.310810947529,832.141962113916,846.088545175796
"M292T131",2124.02802493227,2195.65572630263,2421.92176484155,2897.13279932915,1861.19514185295,3365.6182481566,2777.3235152516,2086.5908521405,1688.95142527664,2103.43263505907,2445.51172617536,2368.11163667752,1773.73858857208,1858.05236551468,2084.48762914388,1886.88978167569,1739.75550562892,1877.56020511098,1823.79449305433
"M292T140",13180.79427448,13725.770768291,14231.1722779773,15054.1434347438,14340.7595601464,14202.3708376271,14575.3928521147,16432.9235078118,2982.14316037088,3052.11400140821,3359.4514911603,3137.85272508248,3306.93986043066,3255.44645844176,3514.45365081923,3350.60390706336,7690.03402904035,8613.03379823346,7563.64404442139
